feature,coefficient
cat__Discharge Time_09:38:42,0.0
cat__Discharge Time_09:38:20,0.0
cat__Discharge Time_09:38:17,0.0
cat__Discharge Time_09:34:04,0.0
cat__Discharge Time_09:36:29,0.0
cat__Discharge Time_09:18:25,0.0
cat__Discharge Time_09:18:11,0.0
cat__Discharge Time_09:17:18,0.0
cat__Discharge Time_09:15:18,0.0
cat__Discharge Time_09:13:24,0.0
cat__Discharge Time_09:13:01,0.0
cat__Discharge Time_09:32:09,0.0
cat__Discharge Time_09:37:28,0.0
cat__Discharge Time_09:34:03,0.0
cat__Discharge Time_09:32:55,0.0
cat__Discharge Time_09:51:09,0.0
cat__Discharge Time_09:50:29,0.0
cat__Discharge Time_09:50:15,0.0
cat__Discharge Time_09:50:10,0.0
cat__Discharge Time_09:49:56,0.0
cat__Discharge Time_09:49:51,0.0
cat__Discharge Time_09:25:26,0.0
cat__Discharge Time_09:48:53,0.0
cat__Discharge Time_09:48:49,0.0
cat__Discharge Time_09:48:09,0.0
cat__Discharge Time_09:26:59,0.0
cat__Discharge Time_09:26:42,0.0
cat__Discharge Time_09:26:27,0.0
cat__Discharge Time_09:26:13,0.0
cat__Discharge Time_09:25:27,0.0
cat__Discharge Time_09:48:55,0.0
cat__Discharge Time_07:32:32,0.0
cat__Discharge Time_07:30:20,0.0
cat__Discharge Time_07:29:59,0.0
cat__Discharge Time_07:29:18,0.0
cat__Discharge Time_07:29:13,0.0
cat__Discharge Time_07:28:58,0.0
cat__Discharge Time_07:28:43,0.0
cat__Discharge Time_08:47:24,0.0
cat__Discharge Time_07:04:32,0.0
cat__Discharge Time_07:03:38,0.0
cat__Discharge Time_07:02:48,0.0
cat__Discharge Time_07:02:28,0.0
cat__Discharge Time_07:01:40,0.0
cat__Discharge Time_07:25:34,0.0
cat__Discharge Time_07:25:32,0.0
cat__Discharge Time_07:24:54,0.0
cat__Discharge Time_07:05:28,0.0
cat__Discharge Time_07:47:58,0.0
cat__Discharge Time_07:47:16,0.0
cat__Discharge Time_07:46:29,0.0
cat__Discharge Time_07:44:31,0.0
cat__Discharge Time_07:42:55,0.0
cat__Discharge Time_07:42:46,0.0
cat__Discharge Time_07:42:04,0.0
cat__Discharge Time_07:41:16,0.0
cat__Discharge Time_07:34:56,0.0
cat__Discharge Time_07:20:29,0.0
cat__Discharge Time_07:19:57,0.0
cat__Discharge Time_07:18:48,0.0
cat__Discharge Time_07:17:32,0.0
cat__Discharge Time_07:16:49,0.0
cat__Discharge Time_07:15:54,0.0
cat__Discharge Time_07:36:37,0.0
cat__Discharge Time_07:35:03,0.0
cat__Discharge Time_07:41:14,0.0
cat__Discharge Time_07:09:03,0.0
cat__Discharge Time_07:08:45,0.0
cat__Discharge Time_07:06:23,0.0
cat__Discharge Time_07:05:57,0.0
cat__Discharge Time_06:39:05,0.0
cat__Discharge Time_06:38:29,0.0
cat__Discharge Time_06:38:00,0.0
cat__Discharge Time_06:37:55,0.0
cat__Discharge Time_07:24:01,0.0
cat__Discharge Time_06:36:12,0.0
cat__Discharge Time_07:01:31,0.0
cat__Discharge Time_06:59:53,0.0
cat__Discharge Time_06:59:47,0.0
cat__Discharge Time_06:58:42,0.0
cat__Discharge Time_06:57:43,0.0
cat__Discharge Time_06:57:25,0.0
cat__Discharge Time_06:57:13,0.0
cat__Discharge Time_06:37:26,0.0
cat__Discharge Time_07:23:31,0.0
cat__Discharge Time_07:22:59,0.0
cat__Discharge Time_07:22:29,0.0
cat__Discharge Time_07:21:18,0.0
cat__Discharge Time_07:20:45,0.0
cat__Discharge Time_07:20:36,0.0
cat__Discharge Time_06:53:21,0.0
cat__Discharge Time_06:52:22,0.0
cat__Discharge Time_07:09:43,0.0
cat__Discharge Time_06:49:19,0.0
cat__Discharge Time_06:48:38,0.0
cat__Discharge Time_06:48:03,0.0
cat__Discharge Time_07:15:20,0.0
cat__Discharge Time_07:15:11,0.0
cat__Discharge Time_07:12:30,0.0
cat__Discharge Time_07:12:00,0.0
cat__Discharge Time_07:09:57,0.0
cat__Discharge Time_06:52:17,0.0
cat__Discharge Time_08:07:10,0.0
cat__Discharge Time_08:06:49,0.0
cat__Discharge Time_08:06:27,0.0
cat__Discharge Time_08:05:23,0.0
cat__Discharge Time_08:04:25,0.0
cat__Discharge Time_08:25:13,0.0
cat__Discharge Time_08:24:58,0.0
cat__Discharge Time_08:24:52,0.0
cat__Discharge Time_07:48:19,0.0
cat__Discharge Time_08:24:47,0.0
cat__Discharge Time_08:24:07,0.0
cat__Discharge Time_08:23:46,0.0
cat__Discharge Time_08:23:16,0.0
cat__Discharge Time_08:22:43,0.0
cat__Discharge Time_08:21:03,0.0
cat__Discharge Time_07:54:02,0.0
cat__Discharge Time_07:53:57,0.0
cat__Discharge Time_08:24:49,0.0
cat__Discharge Time_08:46:55,0.0
cat__Discharge Time_08:20:18,0.0
cat__Discharge Time_08:19:20,0.0
cat__Discharge Time_08:19:02,0.0
cat__Discharge Time_08:16:25,0.0
cat__Discharge Time_08:15:51,0.0
cat__Discharge Time_08:15:37,0.0
cat__Discharge Time_08:38:52,0.0
cat__Discharge Time_08:07:43,0.0
cat__Discharge Time_08:36:01,0.0
cat__Discharge Time_08:35:45,0.0
cat__Discharge Time_08:35:07,0.0
cat__Discharge Time_08:34:20,0.0
cat__Discharge Time_08:34:09,0.0
cat__Discharge Time_08:33:14,0.0
cat__Discharge Time_08:32:15,0.0
cat__Discharge Time_08:30:47,0.0
cat__Discharge Time_08:36:31,0.0
cat__Discharge Time_07:36:43,0.0
cat__Discharge Time_08:02:40,0.0
cat__Discharge Time_08:02:39,0.0
cat__Discharge Time_08:02:18,0.0
cat__Discharge Time_08:00:20,0.0
cat__Discharge Time_07:59:33,0.0
cat__Discharge Time_07:58:13,0.0
cat__Discharge Time_07:57:21,0.0
cat__Discharge Time_07:53:40,0.0
cat__Discharge Time_07:56:24,0.0
cat__Discharge Time_07:54:29,0.0
cat__Discharge Time_07:28:34,0.0
cat__Discharge Time_07:28:04,0.0
cat__Discharge Time_07:26:51,0.0
cat__Discharge Time_07:26:50,0.0
cat__Discharge Time_07:26:25,0.0
cat__Discharge Time_07:26:17,0.0
cat__Discharge Time_07:57:11,0.0
cat__Discharge Time_07:52:58,0.0
cat__Discharge Time_07:51:42,0.0
cat__Discharge Time_07:51:05,0.0
cat__Discharge Time_08:14:42,0.0
cat__Discharge Time_08:13:55,0.0
cat__Discharge Time_08:11:55,0.0
cat__Discharge Time_08:11:42,0.0
cat__Discharge Time_08:11:39,0.0
cat__Discharge Time_07:38:30,0.0
cat__Discharge Time_08:10:06,0.0
cat__Discharge Time_08:09:02,0.0
cat__Discharge Time_08:08:07,0.0
cat__Discharge Time_08:07:55,0.0
cat__Discharge Time_07:41:00,0.0
cat__Discharge Time_07:39:55,0.0
cat__Discharge Time_07:39:37,0.0
cat__Discharge Time_07:38:41,0.0
cat__Discharge Time_08:11:31,0.0
cat__Discharge Time_12:47:22,0.0
cat__Discharge Time_12:47:19,0.0
cat__Discharge Time_12:46:34,0.0
cat__Discharge Time_12:31:05,0.0
cat__Discharge Time_12:30:33,0.0
cat__Discharge Time_12:29:06,0.0
cat__Discharge Time_12:27:26,0.0
cat__Discharge Time_09:58:18,0.0
cat__Discharge Time_12:26:56,0.0
cat__Discharge Time_12:43:11,0.0
cat__Discharge Time_12:42:55,0.0
cat__Discharge Time_12:42:53,0.0
cat__Discharge Time_12:42:17,0.0
cat__Discharge Time_12:41:34,0.0
cat__Discharge Time_12:40:56,0.0
cat__Discharge Time_12:40:39,0.0
cat__Discharge Time_12:27:08,0.0
cat__Discharge Time_13:01:45,0.0
cat__Discharge Time_13:01:21,0.0
cat__Discharge Time_13:00:50,0.0
cat__Discharge Time_13:00:40,0.0
cat__Discharge Time_12:59:19,0.0
cat__Discharge Time_12:38:47,0.0
cat__Discharge Time_12:38:22,0.0
cat__Discharge Time_12:38:04,0.0
cat__Discharge Time_12:48:47,0.0
cat__Discharge Time_12:37:21,0.0
cat__Discharge Time_12:36:17,0.0
cat__Discharge Time_12:54:45,0.0
cat__Discharge Time_12:54:16,0.0
cat__Discharge Time_12:54:00,0.0
cat__Discharge Time_12:53:30,0.0
cat__Discharge Time_12:53:24,0.0
cat__Discharge Time_12:49:17,0.0
cat__Discharge Time_12:37:48,0.0
cat__Discharge Time_12:02:48,0.0
cat__Discharge Time_12:01:02,0.0
cat__Discharge Time_12:00:30,0.0
cat__Discharge Time_11:59:42,0.0
cat__Discharge Time_11:59:19,0.0
cat__Discharge Time_11:59:06,0.0
cat__Discharge Time_12:25:45,0.0
cat__Discharge Time_12:25:43,0.0
cat__Discharge Time_12:40:22,0.0
cat__Discharge Time_12:25:26,0.0
cat__Discharge Time_12:23:44,0.0
cat__Discharge Time_12:22:32,0.0
cat__Discharge Time_12:21:59,0.0
cat__Discharge Time_12:21:55,0.0
cat__Discharge Time_12:19:52,0.0
cat__Discharge Time_12:18:43,0.0
cat__Discharge Time_11:47:20,0.0
cat__Discharge Time_12:25:36,0.0
cat__Discharge Time_12:39:57,0.0
cat__Discharge Time_12:39:17,0.0
cat__Discharge Time_12:18:28,0.0
cat__Discharge Time_12:17:53,0.0
cat__Discharge Time_12:17:26,0.0
cat__Discharge Time_12:16:57,0.0
cat__Discharge Time_12:14:22,0.0
cat__Discharge Time_12:14:12,0.0
cat__Discharge Time_12:31:18,0.0
cat__Discharge Time_12:35:43,0.0
cat__Discharge Time_12:35:30,0.0
cat__Discharge Time_12:34:57,0.0
cat__Discharge Time_12:33:54,0.0
cat__Discharge Time_12:33:44,0.0
cat__Discharge Time_12:33:41,0.0
cat__Discharge Time_12:33:20,0.0
cat__Discharge Time_12:31:45,0.0
cat__Discharge Time_12:36:11,0.0
cat__Discharge Time_13:42:02,0.0
cat__Discharge Time_13:41:32,0.0
cat__Discharge Time_13:41:31,0.0
cat__Discharge Time_13:41:13,0.0
cat__Discharge Time_13:40:58,0.0
cat__Discharge Time_13:40:54,0.0
cat__Discharge Time_13:40:13,0.0
cat__Discharge Time_13:02:45,0.0
cat__Discharge Time_13:39:40,0.0
cat__Discharge Time_13:37:52,0.0
cat__Discharge Time_13:09:56,0.0
cat__Discharge Time_13:09:09,0.0
cat__Discharge Time_13:08:45,0.0
cat__Discharge Time_13:08:38,0.0
cat__Discharge Time_13:07:47,0.0
cat__Discharge Time_13:07:34,0.0
cat__Discharge Time_13:39:43,0.0
cat__Discharge Time_13:32:16,0.0
cat__Discharge Time_13:30:06,0.0
cat__Discharge Time_13:28:27,0.0
cat__Discharge Time_13:53:40,0.0
cat__Discharge Time_13:53:37,0.0
cat__Discharge Time_13:53:07,0.0
cat__Discharge Time_13:52:19,0.0
cat__Discharge Time_13:52:04,0.0
cat__Discharge Time_13:15:15,0.0
cat__Discharge Time_13:51:41,0.0
cat__Discharge Time_13:49:12,0.0
cat__Discharge Time_13:47:52,0.0
cat__Discharge Time_13:21:03,0.0
cat__Discharge Time_13:19:38,0.0
cat__Discharge Time_13:18:45,0.0
cat__Discharge Time_13:18:21,0.0
cat__Discharge Time_13:15:54,0.0
cat__Discharge Time_13:51:51,0.0
cat__Discharge Time_13:14:04,0.0
cat__Discharge Time_13:13:13,0.0
cat__Discharge Time_13:12:50,0.0
cat__Discharge Time_13:12:08,0.0
cat__Discharge Time_13:12:05,0.0
cat__Discharge Time_13:11:10,0.0
cat__Discharge Time_13:10:27,0.0
cat__Discharge Time_12:46:03,0.0
cat__Discharge Time_13:28:18,0.0
cat__Discharge Time_12:45:23,0.0
cat__Discharge Time_12:44:52,0.0
cat__Discharge Time_12:44:10,0.0
cat__Discharge Time_12:43:21,0.0
cat__Discharge Time_13:07:14,0.0
cat__Discharge Time_13:06:50,0.0
cat__Discharge Time_13:05:40,0.0
cat__Discharge Time_13:04:37,0.0
cat__Discharge Time_12:45:47,0.0
cat__Discharge Time_13:27:56,0.0
cat__Discharge Time_13:27:25,0.0
cat__Discharge Time_13:26:56,0.0
cat__Discharge Time_13:25:57,0.0
cat__Discharge Time_13:24:05,0.0
cat__Discharge Time_13:22:39,0.0
cat__Discharge Time_13:22:09,0.0
cat__Discharge Time_13:22:00,0.0
cat__Discharge Time_13:14:36,0.0
cat__Discharge Time_12:58:46,0.0
cat__Discharge Time_12:58:12,0.0
cat__Discharge Time_12:57:02,0.0
cat__Discharge Time_12:56:48,0.0
cat__Discharge Time_12:56:23,0.0
cat__Discharge Time_12:55:06,0.0
cat__Discharge Time_13:15:09,0.0
cat__Discharge Time_13:14:55,0.0
cat__Discharge Time_13:21:48,0.0
cat__Discharge Time_11:06:59,0.0
cat__Discharge Time_11:06:50,0.0
cat__Discharge Time_11:06:00,0.0
cat__Discharge Time_11:01:15,0.0
cat__Discharge Time_10:31:57,0.0
cat__Discharge Time_10:30:18,0.0
cat__Discharge Time_10:30:12,0.0
cat__Discharge Time_11:47:00,0.0
cat__Discharge Time_10:29:39,0.0
cat__Discharge Time_10:29:33,0.0
cat__Discharge Time_10:58:27,0.0
cat__Discharge Time_10:57:31,0.0
cat__Discharge Time_10:57:22,0.0
cat__Discharge Time_10:56:53,0.0
cat__Discharge Time_10:55:19,0.0
cat__Discharge Time_10:55:01,0.0
cat__Discharge Time_10:30:09,0.0
cat__Discharge Time_11:23:14,0.0
cat__Discharge Time_11:22:46,0.0
cat__Discharge Time_11:21:30,0.0
cat__Discharge Time_11:21:05,0.0
cat__Discharge Time_11:20:52,0.0
cat__Discharge Time_11:18:54,0.0
cat__Discharge Time_10:49:16,0.0
cat__Discharge Time_10:48:23,0.0
cat__Discharge Time_11:07:01,0.0
cat__Discharge Time_10:45:36,0.0
cat__Discharge Time_10:41:26,0.0
cat__Discharge Time_10:41:01,0.0
cat__Discharge Time_11:11:22,0.0
cat__Discharge Time_11:11:17,0.0
cat__Discharge Time_11:08:30,0.0
cat__Discharge Time_11:08:21,0.0
cat__Discharge Time_11:07:05,0.0
cat__Discharge Time_10:45:57,0.0
cat__Discharge Time_10:32:04,0.0
cat__Discharge Time_10:11:18,0.0
cat__Discharge Time_10:11:13,0.0
cat__Discharge Time_10:08:59,0.0
cat__Discharge Time_10:08:47,0.0
cat__Discharge Time_10:08:37,0.0
cat__Discharge Time_10:08:11,0.0
cat__Discharge Time_10:29:13,0.0
cat__Discharge Time_10:54:13,0.0
cat__Discharge Time_10:26:41,0.0
cat__Discharge Time_10:26:30,0.0
cat__Discharge Time_10:26:29,0.0
cat__Discharge Time_10:25:48,0.0
cat__Discharge Time_10:25:42,0.0
cat__Discharge Time_10:25:39,0.0
cat__Discharge Time_10:25:29,0.0
cat__Discharge Time_10:25:24,0.0
cat__Discharge Time_10:27:59,0.0
cat__Discharge Time_10:53:46,0.0
cat__Discharge Time_10:51:08,0.0
cat__Discharge Time_10:49:21,0.0
cat__Discharge Time_10:25:11,0.0
cat__Discharge Time_10:24:45,0.0
cat__Discharge Time_10:23:43,0.0
cat__Discharge Time_10:23:39,0.0
cat__Discharge Time_10:23:29,0.0
cat__Discharge Time_10:32:08,0.0
cat__Discharge Time_10:39:56,0.0
cat__Discharge Time_10:38:57,0.0
cat__Discharge Time_10:38:46,0.0
cat__Discharge Time_10:37:21,0.0
cat__Discharge Time_10:35:51,0.0
cat__Discharge Time_10:35:11,0.0
cat__Discharge Time_10:34:06,0.0
cat__Discharge Time_10:34:05,0.0
cat__Discharge Time_10:22:24,0.0
cat__Discharge Time_11:37:53,0.0
cat__Discharge Time_11:37:17,0.0
cat__Discharge Time_11:58:30,0.0
cat__Discharge Time_11:58:09,0.0
cat__Discharge Time_11:57:42,0.0
cat__Discharge Time_11:56:14,0.0
cat__Discharge Time_11:54:38,0.0
cat__Discharge Time_11:53:35,0.0
cat__Discharge Time_11:23:39,0.0
cat__Discharge Time_11:49:35,0.0
cat__Discharge Time_11:47:55,0.0
cat__Discharge Time_11:47:45,0.0
cat__Discharge Time_11:29:07,0.0
cat__Discharge Time_11:28:48,0.0
cat__Discharge Time_11:28:39,0.0
cat__Discharge Time_11:28:33,0.0
cat__Discharge Time_11:28:21,0.0
cat__Discharge Time_11:50:41,0.0
cat__Discharge Time_11:45:32,0.0
cat__Discharge Time_11:44:52,0.0
cat__Discharge Time_11:43:50,0.0
cat__Discharge Time_11:43:02,0.0
cat__Discharge Time_12:13:34,0.0
cat__Discharge Time_12:11:00,0.0
cat__Discharge Time_12:10:04,0.0
cat__Discharge Time_12:09:05,0.0
cat__Discharge Time_11:38:26,0.0
cat__Discharge Time_12:06:33,0.0
cat__Discharge Time_12:05:23,0.0
cat__Discharge Time_12:04:54,0.0
cat__Discharge Time_12:03:59,0.0
cat__Discharge Time_12:03:31,0.0
cat__Discharge Time_11:39:22,0.0
cat__Discharge Time_11:38:47,0.0
cat__Discharge Time_11:38:45,0.0
cat__Discharge Time_12:08:56,0.0
cat__Discharge Time_11:32:58,0.0
cat__Discharge Time_11:32:51,0.0
cat__Discharge Time_11:32:37,0.0
cat__Discharge Time_11:32:17,0.0
cat__Discharge Time_11:31:16,0.0
cat__Discharge Time_11:31:04,0.0
cat__Discharge Time_11:30:23,0.0
cat__Discharge Time_11:29:54,0.0
cat__Discharge Time_11:26:24,0.0
cat__Discharge Time_11:00:40,0.0
cat__Discharge Time_11:00:18,0.0
cat__Discharge Time_11:00:14,0.0
cat__Discharge Time_10:59:40,0.0
cat__Discharge Time_10:58:52,0.0
cat__Discharge Time_11:26:18,0.0
cat__Discharge Time_11:26:05,0.0
cat__Discharge Time_11:23:54,0.0
cat__Discharge Time_11:01:01,0.0
cat__Discharge Time_11:42:58,0.0
cat__Discharge Time_11:42:49,0.0
cat__Discharge Time_11:42:45,0.0
cat__Discharge Time_11:42:33,0.0
cat__Discharge Time_11:42:17,0.0
cat__Discharge Time_11:41:59,0.0
cat__Discharge Time_11:41:03,0.0
cat__Discharge Time_11:39:52,0.0
cat__Discharge Time_11:33:01,0.0
cat__Discharge Time_11:39:45,0.0
cat__Discharge Time_11:17:16,0.0
cat__Discharge Time_11:16:07,0.0
cat__Discharge Time_11:15:08,0.0
cat__Discharge Time_11:14:57,0.0
cat__Discharge Time_11:13:08,0.0
cat__Discharge Time_11:11:45,0.0
cat__Discharge Time_11:34:40,0.0
cat__Discharge Time_11:39:51,0.0
cat__Blood Pressure_123/94,0.0
cat__Blood Pressure_123/92,0.0
cat__Blood Pressure_123/89,0.0
cat__Blood Pressure_123/88,0.0
cat__Blood Pressure_122/87,0.0
cat__Blood Pressure_122/86,0.0
cat__Blood Pressure_122/85,0.0
cat__Discharge Time_20:12:15,0.0
cat__Blood Pressure_122/82,0.0
cat__Blood Pressure_122/81,0.0
cat__Blood Pressure_123/79,0.0
cat__Blood Pressure_123/78,0.0
cat__Blood Pressure_123/77,0.0
cat__Blood Pressure_123/76,0.0
cat__Blood Pressure_123/75,0.0
cat__Blood Pressure_123/74,0.0
cat__Blood Pressure_122/84,0.0
cat__Blood Pressure_124/78,0.0
cat__Blood Pressure_124/77,0.0
cat__Blood Pressure_124/76,0.0
cat__Blood Pressure_124/75,0.0
cat__Blood Pressure_124/73,0.0
cat__Blood Pressure_124/72,0.0
cat__Blood Pressure_123/69,0.0
cat__Blood Pressure_123/67,0.0
cat__Blood Pressure_123/96,0.0
cat__Blood Pressure_123/62,0.0
cat__Blood Pressure_123/60,0.0
cat__Blood Pressure_123/103,0.0
cat__Blood Pressure_124/60,0.0
cat__Blood Pressure_124/105,0.0
cat__Blood Pressure_123/99,0.0
cat__Blood Pressure_123/98,0.0
cat__Blood Pressure_123/97,0.0
cat__Blood Pressure_123/65,0.0
cat__Blood Pressure_122/88,0.0
cat__Blood Pressure_121/84,0.0
cat__Blood Pressure_121/83,0.0
cat__Blood Pressure_121/82,0.0
cat__Blood Pressure_121/80,0.0
cat__Blood Pressure_121/79,0.0
cat__Blood Pressure_121/78,0.0
cat__Blood Pressure_122/80,0.0
cat__Blood Pressure_123/73,0.0
cat__Blood Pressure_122/78,0.0
cat__Blood Pressure_122/77,0.0
cat__Blood Pressure_122/76,0.0
cat__Blood Pressure_122/75,0.0
cat__Blood Pressure_122/74,0.0
cat__Blood Pressure_122/72,0.0
cat__Blood Pressure_122/71,0.0
cat__Blood Pressure_122/70,0.0
cat__Blood Pressure_122/79,0.0
cat__Blood Pressure_123/72,0.0
cat__Blood Pressure_123/71,0.0
cat__Blood Pressure_123/70,0.0
cat__Blood Pressure_122/69,0.0
cat__Blood Pressure_122/66,0.0
cat__Blood Pressure_122/65,0.0
cat__Blood Pressure_122/63,0.0
cat__Blood Pressure_122/62,0.0
cat__Blood Pressure_122/89,0.0
cat__Blood Pressure_123/102,0.0
cat__Blood Pressure_122/99,0.0
cat__Blood Pressure_122/97,0.0
cat__Blood Pressure_122/96,0.0
cat__Blood Pressure_122/95,0.0
cat__Blood Pressure_122/94,0.0
cat__Blood Pressure_122/92,0.0
cat__Blood Pressure_122/90,0.0
cat__Blood Pressure_122/61,0.0
cat__Blood Pressure_125/68,0.0
cat__Blood Pressure_126/70,0.0
cat__Blood Pressure_126/69,0.0
cat__Blood Pressure_126/68,0.0
cat__Blood Pressure_126/67,0.0
cat__Blood Pressure_126/65,0.0
cat__Blood Pressure_126/64,0.0
cat__Blood Pressure_124/79,0.0
cat__Blood Pressure_126/106,0.0
cat__Blood Pressure_126/100,0.0
cat__Blood Pressure_125/99,0.0
cat__Blood Pressure_124/91,0.0
cat__Blood Pressure_124/90,0.0
cat__Blood Pressure_124/89,0.0
cat__Blood Pressure_124/88,0.0
cat__Blood Pressure_124/87,0.0
cat__Blood Pressure_126/60,0.0
cat__Blood Pressure_125/89,0.0
cat__Blood Pressure_125/87,0.0
cat__Blood Pressure_125/86,0.0
cat__Blood Pressure_126/89,0.0
cat__Blood Pressure_126/88,0.0
cat__Blood Pressure_126/86,0.0
cat__Blood Pressure_126/85,0.0
cat__Blood Pressure_126/84,0.0
cat__Blood Pressure_125/69,0.0
cat__Blood Pressure_126/82,0.0
cat__Blood Pressure_126/80,0.0
cat__Blood Pressure_126/79,0.0
cat__Blood Pressure_126/78,0.0
cat__Blood Pressure_125/75,0.0
cat__Blood Pressure_125/74,0.0
cat__Blood Pressure_125/72,0.0
cat__Blood Pressure_125/70,0.0
cat__Blood Pressure_126/83,0.0
cat__Blood Pressure_125/62,0.0
cat__Blood Pressure_125/61,0.0
cat__Blood Pressure_125/60,0.0
cat__Blood Pressure_125/101,0.0
cat__Blood Pressure_124/99,0.0
cat__Blood Pressure_124/98,0.0
cat__Blood Pressure_124/97,0.0
cat__Blood Pressure_124/92,0.0
cat__Blood Pressure_124/85,0.0
cat__Blood Pressure_123/85,0.0
cat__Blood Pressure_123/83,0.0
cat__Blood Pressure_123/82,0.0
cat__Blood Pressure_123/81,0.0
cat__Blood Pressure_123/80,0.0
cat__Blood Pressure_124/83,0.0
cat__Blood Pressure_124/82,0.0
cat__Blood Pressure_124/80,0.0
cat__Blood Pressure_123/87,0.0
cat__Blood Pressure_125/85,0.0
cat__Blood Pressure_125/84,0.0
cat__Blood Pressure_125/83,0.0
cat__Blood Pressure_125/82,0.0
cat__Blood Pressure_125/81,0.0
cat__Blood Pressure_125/80,0.0
cat__Blood Pressure_125/79,0.0
cat__Blood Pressure_125/78,0.0
cat__Blood Pressure_125/66,0.0
cat__Blood Pressure_125/76,0.0
cat__Blood Pressure_124/71,0.0
cat__Blood Pressure_124/70,0.0
cat__Blood Pressure_124/69,0.0
cat__Blood Pressure_124/67,0.0
cat__Blood Pressure_124/65,0.0
cat__Blood Pressure_124/61,0.0
cat__Blood Pressure_125/67,0.0
cat__Blood Pressure_125/77,0.0
cat__Blood Pressure_118/83,0.0
cat__Blood Pressure_118/82,0.0
cat__Blood Pressure_118/81,0.0
cat__Blood Pressure_118/80,0.0
cat__Blood Pressure_118/79,0.0
cat__Blood Pressure_117/70,0.0
cat__Blood Pressure_117/68,0.0
cat__Blood Pressure_121/62,0.0
cat__Blood Pressure_117/64,0.0
cat__Blood Pressure_117/62,0.0
cat__Blood Pressure_117/60,0.0
cat__Blood Pressure_118/70,0.0
cat__Blood Pressure_118/69,0.0
cat__Blood Pressure_118/65,0.0
cat__Blood Pressure_118/63,0.0
cat__Blood Pressure_118/61,0.0
cat__Blood Pressure_117/65,0.0
cat__Blood Pressure_119/74,0.0
cat__Blood Pressure_119/73,0.0
cat__Blood Pressure_119/72,0.0
cat__Blood Pressure_119/71,0.0
cat__Blood Pressure_119/69,0.0
cat__Blood Pressure_119/68,0.0
cat__Blood Pressure_119/65,0.0
cat__Blood Pressure_117/88,0.0
cat__Blood Pressure_118/84,0.0
cat__Blood Pressure_117/86,0.0
cat__Blood Pressure_117/85,0.0
cat__Blood Pressure_117/84,0.0
cat__Blood Pressure_117/83,0.0
cat__Blood Pressure_118/94,0.0
cat__Blood Pressure_118/92,0.0
cat__Blood Pressure_118/90,0.0
cat__Blood Pressure_118/88,0.0
cat__Blood Pressure_117/87,0.0
cat__Blood Pressure_117/72,0.0
cat__Blood Pressure_117/71,0.0
cat__Blood Pressure_116/64,0.0
cat__Blood Pressure_116/60,0.0
cat__Blood Pressure_115/99,0.0
cat__Blood Pressure_115/94,0.0
cat__Blood Pressure_115/92,0.0
cat__Blood Pressure_115/91,0.0
cat__Blood Pressure_118/60,0.0
cat__Blood Pressure_117/103,0.0
cat__Blood Pressure_116/95,0.0
cat__Blood Pressure_116/94,0.0
cat__Blood Pressure_116/93,0.0
cat__Blood Pressure_116/92,0.0
cat__Blood Pressure_116/88,0.0
cat__Blood Pressure_116/86,0.0
cat__Blood Pressure_116/85,0.0
cat__Blood Pressure_117/109,0.0
cat__Blood Pressure_117/97,0.0
cat__Blood Pressure_117/94,0.0
cat__Blood Pressure_117/92,0.0
cat__Blood Pressure_117/90,0.0
cat__Blood Pressure_116/82,0.0
cat__Blood Pressure_116/81,0.0
cat__Blood Pressure_116/80,0.0
cat__Blood Pressure_116/79,0.0
cat__Blood Pressure_117/73,0.0
cat__Blood Pressure_116/77,0.0
cat__Blood Pressure_117/82,0.0
cat__Blood Pressure_117/79,0.0
cat__Blood Pressure_117/78,0.0
cat__Blood Pressure_117/77,0.0
cat__Blood Pressure_117/76,0.0
cat__Blood Pressure_117/75,0.0
cat__Blood Pressure_117/74,0.0
cat__Blood Pressure_116/78,0.0
cat__Blood Pressure_120/75,0.0
cat__Blood Pressure_120/73,0.0
